Candidat_ID,Sexe,Age,Annees_Experience,Mention_Bac,Mention_Licence,Specialite_Licence,Diplome_Superieur,Langues_Parlees,Connaissance_Softwares,experience_management,Stage_Effectue,Recrute
3197,F,34,7,Passable,Passable,Droit,Doctorat,1,3,5,0,0
3198,F,35,3,Très Bien,Bien,Gestion,Doctorat,4,2,0,1,0
3199,F,33,7,Très Bien,Bien,Droit,Doctorat,3,1,6,0,1
3200,F,37,11,Passable,Bien,Informatique,Licence,2,3,3,0,0
3201,H,40,3,Passable,Assez Bien,Marketing,Doctorat,2,1,3,1,1
3202,H,36,7,Passable,Assez Bien,Marketing,Doctorat,3,2,1,1,1
3203,F,32,13,Très Bien,Passable,Gestion,Master,3,2,6,0,1
3204,H,25,5,Bien,Très Bien,Informatique,Licence,2,5,3,1,1
3205,H,32,13,Bien,Bien,Marketing,Licence,1,4,9,0,0
3206,H,21,5,Passable,Bien,Marketing,Licence,1,5,4,1,1
3207,H,27,15,Passable,Bien,Droit,Licence,3,5,4,1,0
3208,F,34,3,Passable,Bien,Informatique,Doctorat,4,5,2,1,0
3209,F,25,1,Passable,Bien,Droit,Doctorat,4,4,0,0,0
3210,H,40,3,Assez Bien,Passable,Droit,Master,4,3,3,0,1
3211,H,38,7,Passable,Très Bien,Gestion,Doctorat,3,2,4,0,1
3212,F,24,0,Bien,Très Bien,Marketing,Doctorat,4,2,0,0,0
3213,F,33,10,Passable,Passable,Droit,Doctorat,2,1,10,1,1
3214,F,28,11,Passable,Assez Bien,Sciences,Licence,2,2,0,1,0
3215,H,33,6,Bien,Bien,Informatique,Licence,4,2,1,0,1
3216,H,31,15,Très Bien,Assez Bien,Droit,Doctorat,4,4,9,0,1
3217,H,33,3,Assez Bien,Très Bien,Informatique,Doctorat,1,1,2,0,1
3218,H,26,5,Très Bien,Passable,Marketing,Bac,4,5,3,1,1
3219,H,26,10,Très Bien,Passable,Marketing,Licence,1,3,6,0,1
3220,H,40,14,Bien,Assez Bien,Informatique,Bac,2,1,12,1,0
3221,H,26,0,Passable,Passable,Gestion,Master,4,4,0,0,1
3222,H,24,11,Assez Bien,Assez Bien,Sciences,Bac,3,3,6,0,1
3223,H,30,4,Bien,Bien,Informatique,Licence,2,4,3,0,1
3224,H,36,15,Très Bien,Bien,Marketing,Doctorat,2,4,10,1,0
3225,H,36,1,Passable,Passable,Gestion,Doctorat,1,4,1,0,1
3226,F,31,1,Bien,Passable,Marketing,Master,1,3,1,1,1
3227,F,29,14,Très Bien,Très Bien,Informatique,Licence,1,2,3,0,1
3228,F,20,14,Assez Bien,Bien,Informatique,Bac,3,4,13,1,1
3229,H,35,10,Bien,Très Bien,Informatique,Bac,4,2,10,1,0
3230,F,35,11,Très Bien,Assez Bien,Gestion,Master,3,1,11,0,0
3231,F,36,13,Assez Bien,Bien,Sciences,Licence,2,1,1,1,0
3232,H,27,7,Très Bien,Très Bien,Droit,Doctorat,3,3,2,0,1
3233,F,25,3,Très Bien,Très Bien,Droit,Bac,4,5,2,0,1
3234,H,32,8,Assez Bien,Passable,Sciences,Licence,1,5,1,1,0
3235,F,23,12,Très Bien,Assez Bien,Sciences,Master,4,3,4,1,1
3236,H,27,2,Passable,Très Bien,Droit,Licence,2,1,0,0,0
3237,H,26,4,Assez Bien,Bien,Informatique,Master,4,2,3,0,0
3238,H,22,12,Bien,Bien,Marketing,Master,3,2,1,1,0
3239,H,40,6,Très Bien,Bien,Informatique,Bac,3,1,6,0,0
3240,F,40,0,Assez Bien,Assez Bien,Droit,Bac,3,5,0,0,1
3241,F,21,13,Passable,Assez Bien,Sciences,Licence,4,2,13,1,0
3242,F,30,5,Passable,Assez Bien,Marketing,Doctorat,2,2,2,1,1
3243,F,38,4,Assez Bien,Assez Bien,Marketing,Bac,3,3,1,1,1
3244,F,32,14,Très Bien,Assez Bien,Sciences,Doctorat,1,4,14,1,0
3245,H,30,13,Très Bien,Assez Bien,Marketing,Doctorat,1,4,4,0,0
3246,F,32,10,Passable,Passable,Marketing,Licence,4,5,7,1,0
3247,F,26,3,Passable,Bien,Marketing,Licence,3,2,3,0,1
3248,H,21,9,Assez Bien,Très Bien,Marketing,Master,4,2,6,0,0
3249,F,21,10,Très Bien,Bien,Gestion,Bac,1,2,0,0,0
3250,H,37,4,Bien,Assez Bien,Sciences,Master,2,3,0,0,0
3251,F,29,11,Passable,Assez Bien,Marketing,Bac,3,1,11,0,0
3252,F,23,14,Très Bien,Assez Bien,Informatique,Bac,4,2,11,1,1
3253,H,40,0,Assez Bien,Passable,Marketing,Licence,2,2,0,0,1
3254,H,23,13,Passable,Bien,Marketing,Doctorat,1,1,7,0,0
3255,F,30,6,Passable,Bien,Sciences,Doctorat,4,5,3,0,0
3256,F,28,2,Assez Bien,Assez Bien,Gestion,Licence,4,4,2,0,0
3257,H,39,15,Bien,Bien,Gestion,Licence,3,3,4,0,1
3258,H,29,2,Bien,Bien,Sciences,Licence,3,1,2,0,1
3259,H,22,15,Assez Bien,Passable,Informatique,Licence,1,3,8,1,0
3260,F,23,11,Très Bien,Très Bien,Droit,Master,4,2,10,0,1
3261,H,36,14,Très Bien,Très Bien,Marketing,Licence,2,4,1,1,0
3262,H,32,7,Passable,Passable,Gestion,Bac,2,2,6,1,1
3263,F,35,5,Très Bien,Très Bien,Sciences,Licence,2,5,5,0,0
3264,H,29,12,Très Bien,Très Bien,Informatique,Master,1,1,7,1,1
3265,H,26,2,Assez Bien,Assez Bien,Marketing,Bac,3,2,2,1,0
3266,H,34,12,Assez Bien,Passable,Sciences,Bac,1,5,0,0,1
3267,F,23,2,Assez Bien,Assez Bien,Informatique,Doctorat,1,3,1,1,0
3268,H,30,7,Passable,Assez Bien,Sciences,Master,3,4,5,0,1
3269,H,26,12,Bien,Passable,Informatique,Licence,1,1,2,0,1
3270,H,33,4,Très Bien,Bien,Marketing,Bac,2,4,2,0,1
3271,F,20,14,Très Bien,Passable,Droit,Master,3,1,9,1,1
3272,H,23,13,Passable,Très Bien,Sciences,Licence,3,3,7,1,0
3273,H,28,0,Assez Bien,Passable,Sciences,Doctorat,3,1,0,0,1
3274,H,20,9,Passable,Assez Bien,Marketing,Licence,4,1,1,0,1
3275,F,20,5,Bien,Très Bien,Marketing,Bac,2,3,5,0,0
3276,H,22,14,Bien,Très Bien,Informatique,Licence,4,3,2,1,1
3277,F,25,3,Assez Bien,Assez Bien,Gestion,Licence,2,2,0,1,0
3278,H,40,14,Très Bien,Passable,Gestion,Doctorat,3,4,13,1,1
3279,H,38,5,Bien,Bien,Sciences,Bac,2,3,1,0,1
3280,H,35,7,Bien,Passable,Droit,Licence,3,3,0,1,0
3281,H,31,6,Très Bien,Très Bien,Informatique,Doctorat,1,2,0,1,0
3282,F,37,2,Bien,Assez Bien,Gestion,Master,1,2,0,1,0
3283,F,24,1,Assez Bien,Très Bien,Gestion,Master,4,1,0,0,1
3284,H,26,2,Bien,Bien,Marketing,Licence,4,1,2,1,0
3285,F,38,4,Passable,Bien,Droit,Doctorat,2,4,1,0,0
3286,H,23,11,Assez Bien,Bien,Droit,Licence,1,1,4,0,0
3287,F,37,8,Assez Bien,Bien,Gestion,Bac,3,4,3,0,1
3288,F,31,11,Assez Bien,Bien,Gestion,Master,3,5,4,1,0
3289,F,33,11,Bien,Bien,Marketing,Licence,3,4,4,1,0
3290,H,31,5,Assez Bien,Très Bien,Gestion,Bac,3,4,1,1,1
3291,H,37,15,Bien,Assez Bien,Informatique,Doctorat,4,3,13,1,0
3292,F,34,7,Assez Bien,Assez Bien,Marketing,Master,3,5,5,1,1
3293,F,33,1,Très Bien,Très Bien,Droit,Doctorat,1,5,1,1,1
3294,F,26,9,Assez Bien,Très Bien,Marketing,Licence,4,3,4,1,1
3295,F,23,8,Bien,Bien,Gestion,Bac,3,5,2,0,1
3296,F,20,10,Bien,Passable,Sciences,Master,4,1,5,1,1
3297,H,30,5,Très Bien,Passable,Sciences,Master,2,4,1,0,0
3298,F,34,3,Très Bien,Passable,Sciences,Bac,4,5,0,1,1
3299,F,39,10,Passable,Très Bien,Droit,Licence,4,1,10,1,0
3300,F,28,13,Bien,Bien,Sciences,Doctorat,2,1,12,1,0
3301,H,37,7,Passable,Assez Bien,Marketing,Doctorat,1,4,7,0,0
3302,H,20,10,Passable,Assez Bien,Sciences,Doctorat,3,5,10,0,0
3303,F,26,10,Assez Bien,Très Bien,Gestion,Master,1,1,7,0,1
3304,F,36,14,Bien,Assez Bien,Sciences,Licence,2,3,8,0,0
3305,F,26,1,Assez Bien,Très Bien,Sciences,Master,3,4,1,1,1
3306,F,31,2,Très Bien,Très Bien,Informatique,Master,4,5,0,1,1
3307,H,26,1,Assez Bien,Passable,Gestion,Bac,4,1,1,0,1
3308,H,34,11,Très Bien,Assez Bien,Droit,Doctorat,2,3,0,0,1
3309,F,20,12,Assez Bien,Bien,Marketing,Licence,2,5,11,0,1
3310,F,31,1,Très Bien,Bien,Sciences,Doctorat,3,2,1,0,0
3311,H,25,5,Très Bien,Bien,Sciences,Licence,3,3,2,1,0
3312,H,37,7,Très Bien,Assez Bien,Informatique,Bac,4,3,1,1,0
3313,H,21,2,Bien,Passable,Gestion,Master,2,3,2,1,0
3314,H,38,8,Très Bien,Très Bien,Marketing,Master,1,1,6,0,1
3315,H,24,15,Bien,Bien,Informatique,Licence,2,3,2,1,0
3316,F,35,6,Assez Bien,Très Bien,Gestion,Licence,1,1,6,0,0
3317,H,32,8,Assez Bien,Passable,Sciences,Doctorat,3,3,1,0,1
3318,H,20,1,Bien,Assez Bien,Marketing,Bac,3,2,1,0,0
3319,H,38,14,Assez Bien,Très Bien,Sciences,Bac,4,5,2,1,0
3320,F,35,15,Très Bien,Très Bien,Droit,Doctorat,4,3,12,1,0
3321,H,37,12,Passable,Assez Bien,Informatique,Doctorat,4,5,5,1,1
3322,F,23,4,Passable,Assez Bien,Informatique,Doctorat,2,4,3,1,0
3323,F,23,7,Très Bien,Assez Bien,Informatique,Bac,1,4,0,1,1
3324,H,34,12,Très Bien,Assez Bien,Gestion,Master,2,2,3,1,1
3325,H,27,5,Bien,Passable,Informatique,Licence,1,3,0,0,1
3326,F,39,3,Bien,Assez Bien,Gestion,Master,2,3,3,1,1
3327,H,31,3,Bien,Passable,Gestion,Licence,2,4,3,0,1
3328,H,37,1,Passable,Assez Bien,Marketing,Licence,2,4,1,1,1
3329,H,36,13,Passable,Très Bien,Informatique,Bac,1,5,9,0,0
3330,F,24,4,Assez Bien,Assez Bien,Sciences,Licence,2,2,4,0,1
3331,F,31,2,Passable,Bien,Sciences,Licence,2,4,1,1,1
3332,H,23,1,Assez Bien,Passable,Marketing,Master,4,2,0,1,1
3333,F,28,12,Bien,Très Bien,Droit,Master,4,2,5,0,0
3334,H,34,8,Assez Bien,Assez Bien,Droit,Bac,3,3,3,1,0
3335,H,25,2,Assez Bien,Très Bien,Sciences,Licence,3,5,1,1,0
3336,H,29,1,Passable,Très Bien,Marketing,Licence,4,4,1,1,1
3337,F,37,0,Bien,Assez Bien,Sciences,Licence,3,2,0,0,0
3338,H,22,9,Bien,Très Bien,Droit,Doctorat,3,3,8,1,1
3339,H,37,11,Assez Bien,Bien,Sciences,Master,4,5,6,1,1
3340,F,26,13,Assez Bien,Assez Bien,Droit,Doctorat,1,1,3,1,0
3341,H,20,7,Passable,Passable,Sciences,Master,1,5,4,1,1
3342,H,20,12,Assez Bien,Bien,Marketing,Licence,2,4,4,0,0
3343,H,24,9,Assez Bien,Bien,Gestion,Master,2,5,1,0,0
3344,H,33,8,Assez Bien,Très Bien,Marketing,Bac,1,1,1,0,0
3345,F,35,14,Assez Bien,Assez Bien,Gestion,Master,4,4,5,1,1
3346,H,29,8,Bien,Bien,Gestion,Licence,2,3,0,1,0
3347,H,38,2,Bien,Assez Bien,Droit,Bac,4,4,1,0,0
3348,H,31,3,Passable,Passable,Gestion,Bac,4,5,3,1,1
3349,H,27,4,Passable,Assez Bien,Marketing,Licence,2,4,3,0,1
3350,H,40,11,Assez Bien,Assez Bien,Gestion,Doctorat,3,3,11,0,0
3351,F,31,13,Bien,Bien,Sciences,Licence,2,4,1,1,1
3352,H,24,9,Assez Bien,Passable,Gestion,Licence,2,3,6,1,1
3353,H,30,2,Bien,Passable,Marketing,Bac,4,2,2,1,1
3354,H,31,9,Assez Bien,Très Bien,Gestion,Master,3,1,6,1,1
3355,F,29,14,Passable,Passable,Gestion,Bac,3,2,9,1,0
3356,H,20,5,Assez Bien,Bien,Informatique,Doctorat,4,1,3,1,1
3357,H,31,15,Bien,Très Bien,Sciences,Bac,1,4,12,1,1
3358,H,24,2,Bien,Assez Bien,Sciences,Bac,1,5,2,1,0
3359,H,34,13,Très Bien,Très Bien,Sciences,Master,2,3,6,0,0
3360,H,35,14,Assez Bien,Assez Bien,Marketing,Doctorat,4,1,1,0,0
3361,H,29,5,Très Bien,Bien,Marketing,Bac,3,2,1,0,1
3362,H,40,13,Très Bien,Assez Bien,Sciences,Doctorat,4,2,4,1,1
3363,H,26,4,Bien,Très Bien,Marketing,Bac,4,3,3,0,1
3364,F,35,12,Passable,Assez Bien,Droit,Doctorat,3,4,9,0,1
3365,H,21,0,Passable,Très Bien,Sciences,Licence,4,2,0,0,1
3366,F,24,7,Très Bien,Assez Bien,Marketing,Doctorat,2,2,5,0,0
3367,F,29,14,Assez Bien,Passable,Gestion,Bac,3,4,7,1,0
3368,H,24,14,Assez Bien,Assez Bien,Informatique,Licence,2,1,9,1,1
3369,H,27,10,Très Bien,Très Bien,Gestion,Doctorat,4,1,2,1,1
3370,F,27,1,Passable,Très Bien,Gestion,Master,2,1,0,1,0
3371,H,39,8,Assez Bien,Très Bien,Marketing,Licence,3,3,2,0,0
3372,F,25,11,Bien,Très Bien,Sciences,Bac,4,2,10,1,1
3373,H,35,12,Bien,Bien,Sciences,Bac,2,4,5,1,0
3374,H,34,7,Très Bien,Assez Bien,Sciences,Licence,3,3,6,0,0
3375,H,36,9,Très Bien,Passable,Droit,Master,3,3,0,0,0
3376,H,21,3,Bien,Assez Bien,Sciences,Doctorat,4,2,3,1,1
3377,H,23,11,Assez Bien,Passable,Droit,Bac,4,2,10,1,0
3378,F,30,12,Très Bien,Passable,Sciences,Licence,2,4,0,0,1
3379,F,39,8,Assez Bien,Très Bien,Droit,Master,4,2,0,0,0
3380,F,22,7,Bien,Très Bien,Sciences,Bac,3,1,3,1,0
3381,H,33,11,Assez Bien,Passable,Gestion,Master,4,4,0,0,1
3382,H,33,0,Assez Bien,Bien,Informatique,Master,1,2,0,0,0
3383,H,32,11,Bien,Assez Bien,Sciences,Doctorat,2,5,9,1,1
3384,F,28,4,Assez Bien,Assez Bien,Marketing,Licence,2,5,4,0,0
3385,H,37,10,Bien,Bien,Sciences,Bac,2,2,9,1,1
3386,F,29,5,Assez Bien,Assez Bien,Gestion,Doctorat,3,2,3,1,0
3387,F,34,4,Très Bien,Passable,Droit,Bac,2,3,0,1,1
3388,H,20,13,Très Bien,Bien,Gestion,Doctorat,1,5,0,1,0
3389,H,40,3,Assez Bien,Passable,Informatique,Licence,4,5,0,1,1
3390,H,20,13,Bien,Très Bien,Droit,Licence,3,3,6,0,0
3391,F,28,11,Passable,Assez Bien,Sciences,Bac,4,1,7,0,1
3392,F,29,14,Bien,Bien,Marketing,Master,1,3,13,1,0
3393,F,32,5,Passable,Bien,Marketing,Bac,3,4,0,0,1
3394,F,35,6,Très Bien,Assez Bien,Droit,Licence,1,1,6,1,0
3395,F,30,5,Passable,Passable,Marketing,Doctorat,4,4,0,1,1
3396,F,24,1,Assez Bien,Bien,Informatique,Master,1,3,1,0,0
3397,H,36,1,Passable,Très Bien,Gestion,Bac,2,5,1,1,1
3398,H,23,3,Passable,Bien,Informatique,Master,2,1,1,0,1
3399,H,28,6,Passable,Passable,Sciences,Bac,3,5,3,1,0
3400,H,20,4,Bien,Bien,Gestion,Licence,3,5,3,1,1
3401,F,35,6,Bien,Très Bien,Droit,Doctorat,2,1,5,0,0
3402,F,24,2,Assez Bien,Très Bien,Marketing,Doctorat,3,4,2,0,0
3403,H,35,10,Assez Bien,Assez Bien,Informatique,Doctorat,1,1,0,1,0
3404,F,24,2,Passable,Assez Bien,Gestion,Bac,1,3,1,0,1
3405,F,40,10,Très Bien,Très Bien,Sciences,Bac,3,5,10,1,1
3406,H,40,12,Assez Bien,Très Bien,Informatique,Doctorat,3,3,9,1,1
3407,F,29,4,Très Bien,Passable,Sciences,Master,1,2,2,0,0
3408,H,31,2,Passable,Très Bien,Sciences,Master,2,3,2,0,1
3409,H,37,12,Très Bien,Passable,Droit,Licence,2,4,4,0,1
3410,H,34,12,Passable,Très Bien,Marketing,Master,4,1,11,1,0
3411,F,20,2,Assez Bien,Très Bien,Droit,Master,3,3,1,0,0
3412,F,26,11,Bien,Bien,Informatique,Master,3,5,6,0,1
3413,F,21,11,Très Bien,Bien,Sciences,Bac,3,2,0,1,1
3414,H,38,14,Très Bien,Bien,Gestion,Bac,3,5,12,1,0
3415,F,30,10,Bien,Passable,Sciences,Doctorat,2,4,8,1,0
3416,H,40,15,Bien,Bien,Marketing,Master,1,5,4,1,1
3417,F,32,7,Très Bien,Assez Bien,Informatique,Bac,1,1,7,1,1
3418,H,38,1,Passable,Passable,Marketing,Master,4,2,1,1,1
3419,H,34,1,Passable,Très Bien,Sciences,Doctorat,1,2,0,1,1
3420,F,22,10,Passable,Bien,Marketing,Doctorat,3,5,5,0,1
3421,H,36,2,Assez Bien,Très Bien,Marketing,Master,1,2,2,1,0
3422,H,33,14,Passable,Bien,Droit,Master,4,3,9,1,0
3423,F,34,4,Très Bien,Passable,Droit,Doctorat,3,3,1,0,0
3424,H,20,10,Très Bien,Très Bien,Gestion,Doctorat,3,4,5,0,1
3425,H,20,6,Assez Bien,Bien,Informatique,Bac,2,2,3,1,0
3426,F,38,14,Passable,Passable,Informatique,Doctorat,2,2,2,0,0
3427,F,35,9,Assez Bien,Bien,Marketing,Master,2,4,8,1,1
3428,F,37,3,Bien,Très Bien,Marketing,Master,1,4,3,1,0
3429,F,21,11,Assez Bien,Très Bien,Gestion,Master,2,1,2,1,1
3430,H,21,8,Bien,Assez Bien,Marketing,Licence,4,3,0,1,1
3431,H,33,13,Très Bien,Très Bien,Droit,Licence,2,2,7,0,0
3432,H,27,13,Passable,Très Bien,Informatique,Licence,3,5,10,0,1
3433,F,34,0,Assez Bien,Bien,Droit,Doctorat,1,3,0,0,1
3434,H,31,0,Assez Bien,Assez Bien,Gestion,Master,4,2,0,1,1
3435,H,35,5,Assez Bien,Très Bien,Droit,Licence,1,4,1,1,0
3436,H,32,2,Passable,Assez Bien,Marketing,Bac,4,3,0,0,1
3437,F,28,9,Assez Bien,Passable,Droit,Bac,1,4,1,0,0
3438,H,25,0,Assez Bien,Passable,Droit,Licence,3,5,0,1,0
3439,H,27,0,Bien,Bien,Gestion,Bac,3,2,0,0,0
3440,F,25,8,Bien,Bien,Gestion,Doctorat,1,3,1,1,1
3441,F,37,12,Passable,Bien,Informatique,Master,4,5,5,0,1
3442,H,35,12,Passable,Assez Bien,Droit,Bac,1,4,1,1,1
3443,F,20,8,Assez Bien,Très Bien,Informatique,Licence,2,5,2,1,0
3444,H,26,8,Passable,Bien,Gestion,Doctorat,4,5,0,1,1
3445,F,34,14,Bien,Assez Bien,Informatique,Master,3,5,13,0,0
3446,H,23,0,Très Bien,Assez Bien,Gestion,Master,1,1,0,1,1
3447,H,34,13,Assez Bien,Très Bien,Sciences,Doctorat,2,3,6,1,0
3448,F,23,9,Bien,Assez Bien,Sciences,Master,3,2,7,1,1
3449,H,20,9,Assez Bien,Bien,Droit,Licence,1,5,6,1,1
3450,F,25,5,Assez Bien,Passable,Sciences,Licence,1,4,5,0,0
3451,H,38,9,Assez Bien,Passable,Informatique,Master,1,3,4,1,1
3452,F,38,13,Assez Bien,Très Bien,Sciences,Doctorat,4,4,0,1,0
3453,F,31,1,Bien,Bien,Gestion,Master,4,1,1,1,0
3454,F,20,2,Bien,Assez Bien,Marketing,Bac,4,1,0,1,1
3455,F,25,2,Passable,Passable,Gestion,Bac,4,1,1,0,0
3456,F,27,8,Très Bien,Très Bien,Marketing,Master,2,4,6,1,0
3457,F,29,5,Assez Bien,Bien,Sciences,Doctorat,4,3,1,1,0
3458,H,33,1,Bien,Passable,Sciences,Bac,1,3,0,0,0
3459,F,24,1,Très Bien,Passable,Sciences,Bac,3,2,0,0,0
3460,H,30,0,Passable,Assez Bien,Informatique,Licence,4,3,0,1,1
3461,H,25,14,Passable,Bien,Marketing,Licence,3,1,6,1,0
3462,F,35,4,Bien,Passable,Marketing,Master,3,2,2,0,0
3463,H,28,0,Passable,Assez Bien,Gestion,Bac,1,4,0,1,0
3464,F,28,11,Bien,Très Bien,Sciences,Doctorat,2,3,4,0,1
3465,F,38,13,Assez Bien,Bien,Informatique,Licence,3,4,3,0,0
3466,F,30,3,Bien,Très Bien,Informatique,Bac,3,3,2,0,0
3467,H,33,15,Assez Bien,Très Bien,Marketing,Licence,1,4,4,0,0
3468,H,34,12,Bien,Bien,Informatique,Doctorat,2,2,1,0,0
3469,F,30,1,Assez Bien,Assez Bien,Informatique,Licence,1,4,1,0,0
3470,H,24,9,Passable,Très Bien,Informatique,Master,4,3,6,1,0
3471,H,36,12,Passable,Passable,Sciences,Doctorat,1,3,10,0,0
3472,F,38,5,Passable,Bien,Marketing,Licence,2,3,5,1,1
3473,H,22,15,Passable,Très Bien,Droit,Bac,2,4,0,1,1
3474,H,36,13,Très Bien,Très Bien,Sciences,Master,3,5,8,0,0
3475,F,37,14,Bien,Passable,Droit,Master,4,5,8,1,0
3476,F,39,12,Assez Bien,Très Bien,Marketing,Licence,3,5,9,0,0
3477,F,25,7,Assez Bien,Passable,Droit,Doctorat,2,4,6,0,1
3478,F,35,6,Passable,Bien,Sciences,Doctorat,1,3,4,1,0
3479,F,22,5,Très Bien,Bien,Droit,Bac,1,4,3,0,0
3480,H,38,8,Passable,Passable,Gestion,Licence,4,1,6,1,1
3481,H,23,8,Assez Bien,Bien,Gestion,Master,4,3,7,0,0
3482,F,21,14,Passable,Passable,Droit,Licence,3,5,11,1,0
3483,F,35,3,Passable,Très Bien,Informatique,Licence,1,5,0,0,0
3484,H,20,12,Très Bien,Très Bien,Marketing,Master,3,4,4,1,1
3485,H,38,5,Bien,Très Bien,Sciences,Bac,4,4,3,0,1
3486,F,40,0,Passable,Très Bien,Droit,Doctorat,2,3,0,0,1
3487,F,36,3,Très Bien,Très Bien,Droit,Master,3,4,1,0,1
3488,H,32,14,Passable,Assez Bien,Sciences,Doctorat,3,3,8,0,0
3489,H,24,7,Assez Bien,Bien,Droit,Bac,2,5,2,0,1
3490,F,20,12,Bien,Bien,Marketing,Doctorat,1,2,6,1,1
3491,F,22,3,Passable,Bien,Sciences,Master,4,2,1,1,0
3492,H,22,13,Passable,Très Bien,Informatique,Master,2,2,6,0,1
3493,F,36,0,Assez Bien,Bien,Marketing,Master,2,5,0,0,0
3494,H,25,4,Assez Bien,Passable,Informatique,Licence,1,4,1,1,0
3495,H,31,3,Passable,Bien,Sciences,Bac,2,1,1,0,1
3496,H,26,2,Bien,Assez Bien,Droit,Master,3,3,0,1,1
3497,F,38,12,Assez Bien,Bien,Sciences,Master,4,2,6,0,0
3498,H,30,3,Assez Bien,Assez Bien,Informatique,Doctorat,3,3,3,1,0
3499,H,25,14,Passable,Très Bien,Droit,Licence,1,5,3,0,0
3500,H,38,3,Très Bien,Passable,Marketing,Bac,4,5,1,0,0
3501,F,32,12,Passable,Bien,Informatique,Master,3,3,8,0,0
3502,F,29,1,Bien,Passable,Droit,Doctorat,1,3,1,1,1
3503,F,27,1,Bien,Assez Bien,Marketing,Licence,2,4,0,1,1
3504,F,36,11,Bien,Passable,Informatique,Doctorat,4,3,7,0,1
3505,F,38,1,Très Bien,Très Bien,Informatique,Licence,1,4,1,1,0
3506,H,24,14,Passable,Assez Bien,Droit,Master,1,4,12,1,0
3507,F,29,7,Bien,Très Bien,Marketing,Bac,3,3,5,1,0
3508,H,40,15,Bien,Assez Bien,Droit,Master,1,1,4,1,1
3509,F,21,4,Très Bien,Assez Bien,Informatique,Master,4,2,1,1,0
3510,H,28,8,Bien,Assez Bien,Droit,Master,3,2,0,1,0
3511,F,21,11,Très Bien,Bien,Gestion,Doctorat,1,2,3,0,1
3512,H,23,11,Passable,Assez Bien,Droit,Bac,1,4,3,1,1
3513,H,28,8,Passable,Assez Bien,Sciences,Bac,1,3,5,1,0
3514,F,21,2,Très Bien,Bien,Informatique,Doctorat,3,3,0,1,0
3515,F,23,6,Très Bien,Très Bien,Gestion,Licence,4,3,0,1,1
3516,F,29,0,Très Bien,Assez Bien,Informatique,Licence,3,2,0,1,1
3517,H,29,2,Très Bien,Passable,Gestion,Master,1,4,2,1,0
3518,H,26,9,Passable,Passable,Sciences,Bac,2,1,4,1,1
3519,F,38,0,Bien,Très Bien,Sciences,Master,2,4,0,1,1
3520,H,21,4,Passable,Passable,Droit,Licence,2,4,3,1,1
3521,F,32,10,Bien,Assez Bien,Gestion,Bac,4,4,2,1,1
3522,F,26,5,Très Bien,Passable,Marketing,Master,1,5,0,1,1
3523,H,30,15,Assez Bien,Très Bien,Droit,Bac,4,1,15,1,1
3524,F,32,8,Passable,Bien,Sciences,Licence,3,4,0,1,1
3525,F,37,6,Bien,Très Bien,Droit,Master,1,3,2,1,0
3526,H,36,12,Très Bien,Très Bien,Sciences,Licence,4,4,5,0,0
3527,H,26,5,Bien,Assez Bien,Gestion,Master,1,1,2,1,1
3528,H,35,10,Assez Bien,Passable,Informatique,Doctorat,2,1,3,1,1
3529,F,25,14,Bien,Passable,Informatique,Licence,4,2,8,0,0
3530,F,36,11,Assez Bien,Passable,Sciences,Master,2,1,4,0,1
3531,F,34,1,Très Bien,Bien,Marketing,Doctorat,4,1,1,1,0
3532,F,24,14,Très Bien,Bien,Gestion,Bac,1,3,13,0,0
3533,F,33,14,Assez Bien,Passable,Sciences,Master,2,3,14,1,1
3534,F,38,9,Passable,Très Bien,Informatique,Master,1,5,9,0,1
3535,F,31,10,Passable,Passable,Marketing,Doctorat,3,3,2,1,1
3536,F,31,10,Assez Bien,Très Bien,Sciences,Licence,1,1,5,1,0
3537,H,36,7,Passable,Bien,Marketing,Bac,2,1,7,1,1
3538,F,35,10,Assez Bien,Passable,Informatique,Doctorat,2,2,3,0,0
3539,F,28,12,Assez Bien,Passable,Droit,Licence,2,3,4,1,0
3540,F,22,1,Très Bien,Assez Bien,Informatique,Doctorat,2,2,0,0,0
3541,F,25,12,Bien,Très Bien,Marketing,Master,2,2,10,0,1
3542,H,21,2,Bien,Assez Bien,Marketing,Doctorat,2,1,1,0,1
3543,H,26,5,Bien,Bien,Gestion,Bac,3,4,1,0,1
3544,H,34,1,Passable,Très Bien,Sciences,Doctorat,1,2,1,1,0
3545,F,34,3,Assez Bien,Bien,Droit,Master,1,3,1,1,0
3546,H,34,13,Passable,Passable,Informatique,Doctorat,3,3,1,1,1
3547,H,20,8,Assez Bien,Bien,Marketing,Master,2,5,7,0,0
3548,F,40,11,Bien,Très Bien,Droit,Master,1,3,6,1,0
3549,F,22,14,Bien,Passable,Marketing,Master,1,1,3,1,1
3550,H,26,11,Assez Bien,Assez Bien,Marketing,Master,2,1,11,1,1
3551,F,22,8,Passable,Très Bien,Gestion,Bac,1,1,0,0,1
3552,H,26,0,Assez Bien,Bien,Marketing,Master,4,5,0,0,1
3553,F,28,3,Bien,Passable,Gestion,Licence,1,3,3,0,1
3554,H,26,3,Assez Bien,Très Bien,Gestion,Bac,3,5,2,1,0
3555,H,35,14,Bien,Assez Bien,Droit,Licence,2,2,5,1,1
3556,F,38,10,Très Bien,Assez Bien,Marketing,Bac,3,4,10,1,0
